;molecule_chembl_id;units;IC50;smiles;pIC50;MW;HBA;HBD;LogP;rule_of_five_conform
2680;CHEMBL4447982;nM;105.0;C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[S+](C)[O-];6.978810700930062;518.21000982;8;2;4.326700000000002;yes
2681;CHEMBL333082;nM;105.0;Nc1cccc2c(Nc3cccc(Br)c3)ncnc12;6.978810700930062;314.01670845200005;4;2;3.7181000000000015;yes
2682;CHEMBL318736;nM;105.0;CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC;6.978810700930062;443.12083917199993;5;1;6.493700000000005;yes
2683;CHEMBL4278997;nM;105.0;O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1;6.978810700930062;300.122240372;5;3;2.4136000000000006;yes
2684;CHEMBL4514393;nM;105.3;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O;6.9775716288145135;494.11323075599995;7;2;5.072220000000006;yes
2685;CHEMBL3947759;nM;106.0;C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4ccnc4)cc3)ncc2Cl)c1;6.97469413473523;475.15235062400006;8;3;5.017200000000003;yes
2686;CHEMBL608860;nM;106.0;CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC;6.97469413473523;403.14628287600004;5;1;6.133600000000005;yes
2687;CHEMBL214631;nM;106.0;COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(C)CC1;6.97469413473523;416.141531844;6;1;4.6475000000000035;yes
2688;CHEMBL94068;nM;106.0;O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;6.97469413473523;465.116422488;5;2;5.116500000000004;yes
2689;CHEMBL94066;nM;107.0;C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;6.97061622231479;467.09568704400004;6;2;3.9628000000000014;yes
2690;CHEMBL3087204;nM;107.1;C=CC(=O)N1CC[C@@H](N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1;6.970210529168144;582.3066870760001;8;1;3.7097000000000024;yes
2691;CHEMBL4571687;nM;107.2;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(F)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O;6.969805214643249;478.1427812959999;7;2;4.5579200000000055;yes
2692;CHEMBL241918;nM;107.3;CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C;6.969400278034049;557.227433712;10;2;3.641700000000002;yes
2693;CHEMBL4284841;nM;108.0;COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1;6.96657624451305;540.12158874;10;1;2.6986600000000003;yes
2694;CHEMBL140561;nM;108.0;CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;6.96657624451305;497.1062517280001;7;2;4.125500000000002;yes
2695;CHEMBL3416597;nM;108.0;COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1;6.96657624451305;348.10448213200004;6;1;4.374000000000001;yes
2696;CHEMBL1928946;nM;108.0;CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1;6.96657624451305;478.1207964000001;6;2;6.342400000000004;yes
2697;CHEMBL3985086;nM;109.0;C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3OC)ncc2Cl)c1;6.962573502059376;475.152350624;8;3;4.9951000000000025;yes
2698;CHEMBL3416635;nM;109.0;Fc1cccc(COc2ccc(Nc3ncnc4sc(C#CC5CCCN5)cc34)cc2Cl)c1;6.962573502059376;478.10303816;6;2;5.909900000000003;yes
2699;CHEMBL3671516;nM;109.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1SCCNC(C)=O;6.962573502059376;503.0426861680001;6;3;4.627700000000003;yes
2700;CHEMBL495979;nM;109.0;Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@@H]5CCCN5)sc34)cc2Cl)c1;6.962573502059376;478.10303816000004;6;2;5.909900000000003;yes
2701;CHEMBL3622658;nM;109.4;O=C(/C=C/CN1CC[S+]([O-])CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1;6.960982678002588;559.145631244;8;2;3.8926000000000016;yes
2702;CHEMBL74481;nM;110.0;Cc1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1;6.958607314841775;278.153146576;3;2;3.888720000000002;yes
2703;CHEMBL4166412;nM;110.0;NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cnc4ccccc4c3)nc3cc4ccccc4cc3c2=O)cc1;6.958607314841775;567.103496152;8;2;4.465300000000004;yes
2705;CHEMBL247513;nM;110.0;O=C(CO)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1;6.958607314841775;528.2397503880001;9;3;3.0829000000000004;yes
2706;CHEMBL202721;nM;110.0;COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1;6.958607314841775;513.237604472;8;2;4.735400000000003;yes
2707;CHEMBL4099254;nM;110.0;C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1;6.958607314841775;312.16985926;6;1;1.6354;yes
2708;CHEMBL391521;nM;110.0;CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;6.958607314841775;445.20263660800003;8;2;3.434100000000001;yes
2711;CHEMBL2325097;nM;110.0;Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1;6.958607314841775;382.123676288;2;0;6.848900000000005;yes
2712;CHEMBL2348419;nM;110.0;COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1;6.958607314841775;490.101952776;7;2;6.056700000000003;yes
2714;CHEMBL185637;nM;110.0;Fc1ccc(Nc2ncnn3cccc23)cc1Cl;6.958607314841775;262.042152156;4;1;3.2654000000000014;yes
2715;CHEMBL392664;nM;110.0;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CNC6CCNCC6)c45)ccc32)c1;6.958607314841775;470.23427108400006;8;3;3.851600000000002;yes
2718;CHEMBL578255;nM;111.0;CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1;6.954677021213342;540.2597368840001;10;2;3.440100000000002;yes
2719;CHEMBL4441037;nM;111.0;C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)c1;6.954677021213342;489.16347422800004;7;2;5.8868000000000045;yes
2722;CHEMBL2011291;nM;113.0;Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl;6.94692155651658;432.011157644;4;1;6.282800000000002;yes
2723;CHEMBL92709;nM;113.0;COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC;6.94692155651658;436.937450856;5;1;4.915600000000002;yes
2724;CHEMBL3297816;nM;113.2;Cc1nc(Nc2ccccc2)c2cc(C)oc2n1;6.946153573147747;239.105862036;4;1;3.5832400000000018;yes
2725;CHEMBL1683966;nM;114.0;Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/C(=O)NCCN1CCOCC1;6.943095148663527;525.194295688;7;2;4.361720000000004;yes
2727;CHEMBL215559;nM;114.0;COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1;6.943095148663527;460.167746592;7;1;4.664100000000003;yes
2728;CHEMBL251291;nM;114.2;OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1;6.942333896090171;355.088768;4;2;4.289900000000003;yes
2729;CHEMBL92902;nM;115.0;CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1;6.939302159646388;437.08512236;5;2;4.336300000000002;yes
2732;CHEMBL475600;nM;115.0;Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc[nH]5)cc34)cc2Cl)c1;6.939302159646388;450.071738032;5;2;6.801500000000003;yes
2733;CHEMBL3622619;nM;115.1;C=CC(=O)Nc1cc2c(Nc3ccc(NC(=O)C=C)c(C(F)(F)F)c3)ncnc2cc1OCCOC;6.938924676370208;501.16238884399996;7;3;4.666400000000004;yes
2734;CHEMBL3775536;nM;115.9;O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCCCC1;6.935916564036404;451.17750275200007;6;1;4.628200000000003;yes
2736;CHEMBL3925158;nM;116.0;CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC;6.935542010773082;429.1800895960001;7;2;4.704500000000002;yes
2738;CHEMBL165228;nM;117.0;Cc1nc(Nc2cccc(Br)c2)c2cc(NCCN3CCOCC3)ncc2n1;6.931814138253838;442.11167145600007;7;2;3.583420000000002;yes
2739;CHEMBL4575374;nM;118.6;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)c(C)c1)C1=CC(=O)c2c(O)ccc(O)c2C1=O;6.925915310971757;474.16785317199987;7;2;4.727240000000005;yes
2740;CHEMBL3903063;nM;118.7;C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)Cn4ccnc4)cc3)ncc2[N+](=O)[O-])c1;6.925549281045409;499.17165015200004;10;4;3.8317000000000014;yes
2741;CHEMBL4519860;nM;119.7;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(Br)cc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O;6.921905849593589;524.0470651119999;7;2;4.872900000000005;yes
2742;CHEMBL343722;nM;120.0;C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;6.920818753952375;380.027273136;4;2;4.415500000000002;yes
2746;CHEMBL4065503;nM;120.0;Cc1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1;6.920818753952375;427.044063128;7;3;4.9956200000000015;yes
2747;CHEMBL4072986;nM;120.0;S=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)Nc1ncc(Cl)s1;6.920818753952375;445.994191744;6;3;5.945600000000002;yes
2748;CHEMBL4069586;nM;120.0;C=CC(=O)N1CCC[C@@H](n2nc(C#CCC3CCCC3)c3c(N)ncnc32)C1;6.920818753952375;378.21680945200006;6;1;2.689800000000001;yes
2749;CHEMBL3234744;nM;120.0;CNc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)cn1;6.920818753952375;541.2413078600001;7;3;4.097520000000004;yes
2750;CHEMBL376967;nM;120.0;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(N)=O;6.920818753952375;474.19463003600004;7;2;3.411900000000002;yes
2751;CHEMBL2325099;nM;120.0;COc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1;6.920818753952375;378.17321332399996;3;0;6.204100000000006;yes
2752;CHEMBL3263380;nM;120.0;Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1C;6.920818753952375;399.140533292;4;0;5.237140000000005;yes
2753;CHEMBL92398;nM;120.0;COc1ccc2c(Nc3ccccc3)ncnc2c1;6.920818753952375;251.105862036;4;1;3.3820000000000006;yes
2754;CHEMBL3235202;nM;120.0;COc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1;6.920818753952375;474.165167804;9;1;3.9075400000000027;yes
2755;CHEMBL604042;nM;120.0;Oc1ccc(CN(Cc2cccc(Br)c2O)C(=S)Nc2ccccc2)cc1;6.920818753952375;442.035060948;3;3;5.2595000000000045;yes
2756;CHEMBL194958;nM;120.0;CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12;6.920818753952375;411.18075829200006;7;2;3.5322000000000022;yes
2758;CHEMBL1812572;nM;120.0;O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;6.920818753952375;489.0436514720001;6;2;5.696000000000002;yes
2759;CHEMBL2064403;nM;120.0;O=c1oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2n1CCCN1CCOCC1;6.920818753952375;445.18623759600007;9;2;2.879900000000001;yes
2760;CHEMBL246276;nM;120.0;OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;6.920818753952375;388.144787384;7;2;3.5023000000000017;yes
2761;CHEMBL2087352;nM;120.0;Brc1cccc(Nc2ncnc3cc4c(cc23)Oc2ccccc2O4)c1;6.920818753952375;405.01128872399994;5;1;6.033900000000002;yes
2763;CHEMBL55150;nM;120.0;CN(C)c1ccc2ncncc2c1;6.920818753952375;173.095297352;3;0;1.6957999999999998;yes
2764;CHEMBL394495;nM;120.0;C[C@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21;6.920818753952375;483.238273168;9;2;3.9369000000000023;yes
2765;CHEMBL3787132;nM;120.0;C=CC(=O)N1C[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@H](OC)C1;6.920818753952375;431.147265244;8;2;2.126599999999999;yes
2766;CHEMBL196925;nM;120.0;CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC;6.920818753952375;440.19607400800004;8;1;4.610000000000004;yes
2768;CHEMBL425738;nM;120.0;CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1;6.920818753952375;412.16477388000004;8;1;4.047600000000002;yes
2769;CHEMBL4553504;nM;120.2;CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1F)C1=CC(=O)c2c(O)ccc(O)c2C1=O;6.92009553233328;478.1427812959999;7;2;4.5579200000000055;yes
2770;CHEMBL4456234;nM;120.7;C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCN(C)CC1;6.918292729902651;487.23318778800007;8;3;3.357400000000002;yes
2773;CHEMBL3753811;nM;121.09;O=C(Nc1nccs1)Nc1cc(-c2cccnc2)ccc1OC(F)(F)F;6.916891720805266;380.055481252;5;2;4.747700000000001;yes
2774;CHEMBL3622630;nM;121.1;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1O[C@H]1CCOC1;6.916855856856948;472.054630756;6;2;4.567200000000003;yes
2775;CHEMBL3933895;nM;122.0;CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1;6.913640169325252;612.215489124;10;2;4.790700000000003;yes
2776;CHEMBL4454745;nM;122.0;C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCCl;6.913640169325252;490.18840178400006;7;2;5.187000000000004;yes
2777;CHEMBL3297893;nM;122.1;Cc1nc(Nc2ccc(C(F)(F)F)cc2)c2cc(C)oc2n1;6.913284336055117;307.093246664;4;1;4.602040000000002;yes
2778;CHEMBL4450061;nM;123.2;C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(OC)c(OC)c3)n2)c(OC)cc1N(C)CCN(C)C;6.909389292171593;549.26996722;10;3;3.6206000000000023;yes
2779;CHEMBL3233789;nM;124.0;CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1;6.906578314837764;460.12483622400003;7;2;3.969500000000002;yes
2780;CHEMBL53121;nM;124.0;Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;6.906578314837764;317.991636576;4;1;3.670000000000001;yes
2782;CHEMBL3671578;nM;125.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1;6.903089986991944;485.04987972400005;7;2;4.207000000000003;yes
2783;CHEMBL76589;nM;125.0;N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1;6.903089986991944;236.069810876;5;2;1.55914;yes
2784;CHEMBL3671530;nM;125.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N(C)C;6.903089986991944;544.1233790120001;7;3;3.8446000000000025;yes
2785;CHEMBL4283097;nM;125.0;COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1;6.903089986991944;356.1306968800001;7;2;3.953500000000002;yes
2786;CHEMBL598406;nM;125.6;COc1cc2ncnc(N[C@@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO;6.901010360598823;456.21728362799996;7;3;4.785300000000003;yes
2787;CHEMBL3676380;nM;126.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(CO)N(C)C;6.899629454882437;560.1182936320001;8;4;2.817000000000001;yes
2788;CHEMBL2333991;nM;126.7;COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC;6.897223385116559;357.147726848;5;1;5.057600000000003;yes
2789;CHEMBL29641;nM;126.7;COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC;6.897223385116559;327.10414778399996;6;1;4.112500000000003;yes
2790;CHEMBL4639459;nM;126.8;CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccccc34)n2)c(OC)cc1F;6.896880746454286;463.201967912;7;3;4.720500000000003;yes
2791;CHEMBL249509;nM;126.9;C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1;6.896538377905295;297.046903188;3;1;4.1472000000000016;yes
2792;CHEMBL3981041;nM;127.0;CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)ncnc2cc1OC;6.896196279044043;501.14707521599996;8;2;4.922200000000003;yes
2793;CHEMBL3671521;nM;128.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)C;6.892790030352131;515.096829916;6;3;4.550500000000004;yes
2794;CHEMBL92174;nM;128.0;COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC;6.892790030352131;359.02693878799994;5;1;4.153100000000003;yes
2795;CHEMBL3671559;nM;128.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCCN(C(C)=O)C1;6.892790030352131;527.096829916;6;2;4.789200000000005;yes
2796;CHEMBL4228848;nM;128.0;C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3OC)n2)c1;6.892790030352131;517.207366964;8;4;3.4697000000000013;yes
2798;CHEMBL606403;nM;129.0;CC(C)c1nsc(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)n1;6.889410289700751;468.0367922640001;7;2;5.363100000000003;yes
2799;CHEMBL3133899;nM;130.0;C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(CC)cc4)c23)C1;6.886056647693163;364.13578226;5;1;4.068000000000002;yes
2800;CHEMBL452717;nM;130.0;COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCN(C(C)=O)CC5)CC4)c4ncnc(N)c34)cc2[nH]1;6.886056647693163;579.307021424;9;2;4.199000000000002;yes
2801;CHEMBL398793;nM;130.0;CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1;6.886056647693163;484.24992114800006;8;2;4.051300000000002;yes
2802;CHEMBL321494;nM;130.0;CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1;6.886056647693163;376.11579576400004;4;2;5.743300000000003;yes
2803;CHEMBL1173815;nM;130.0;Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C;6.886056647693163;325.124883228;3;2;3.4037400000000018;yes
2804;CHEMBL3234745;nM;130.0;CCNc1ncc(C(=O)Nc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)cn1;6.886056647693163;555.2569579240001;7;3;4.487620000000004;yes
2805;CHEMBL3612590;nM;130.0;CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc21;6.886056647693163;432.15460312000005;9;2;3.5009000000000015;yes
2806;CHEMBL120319;nM;130.0;Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1;6.886056647693163;413.999534164;5;3;5.256000000000001;yes
2807;CHEMBL1645475;nM;130.0;NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1;6.886056647693163;390.11265;6;2;3.7028000000000016;yes
2808;CHEMBL120069;nM;130.0;Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1;6.886056647693163;350.10467216;5;3;4.753520000000003;yes
2810;CHEMBL4077608;nM;130.0;FC(F)(F)c1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1;6.886056647693163;481.01579769200004;7;3;5.706000000000001;yes
2811;CHEMBL3759127;nM;130.0;COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1;6.886056647693163;526.2692389480001;8;2;4.650600000000003;yes
2812;CHEMBL234577;nM;130.0;CN1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1;6.886056647693163;484.24992114800006;8;1;4.147500000000003;yes
2813;CHEMBL246072;nM;130.0;Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CCNCC6)c45)ccc32)c1;6.886056647693163;485.233936736;8;2;4.526200000000004;yes
2814;CHEMBL3085381;nM;130.0;CCN(CC)[C@@](C)(CCc1ncnc2cc(OC)c(OC)cc12)Cc1ccccc1;6.886056647693163;407.257277296;5;0;4.922800000000005;yes
2816;CHEMBL3899216;nM;130.0;Cc1cc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)no1;6.886056647693163;381.08956034;7;2;3.470620000000001;yes
2817;CHEMBL2112370;nM;131.0;COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;6.882728704344236;495.12698717200004;6;2;4.741400000000003;yes
2818;CHEMBL473320;nM;131.0;COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC;6.882728704344236;383.02693878799994;4;1;4.557800000000003;yes
2819;CHEMBL1379917;nM;131.0;O=C(Nc1cc(N2CCOCC2)ncn1)c1ccc(F)cc1;6.882728704344236;302.11790394;5;1;1.7045999999999997;yes
2820;CHEMBL3753836;nM;131.09;COc1cc(NC(=O)Nc2ccncc2)cc(-c2cccnc2)c1OC;6.882430436536172;350.13789043599996;5;2;3.804800000000002;yes
2821;CHEMBL553137;nM;132.0;Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21;6.8794260687941495;388.00903622799996;4;1;5.049400000000002;yes
2823;CHEMBL4527715;nM;133.0;C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12;6.876148359032914;500.16266121199993;7;0;4.382700000000004;yes
2827;CHEMBL3671532;nM;136.0;C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CNC;6.866461091629782;516.0920788840001;7;4;3.113900000000001;yes
2828;CHEMBL3934539;nM;136.0;CCC(=O)Nc1cc2c(NCc3ccccc3)ncnc2cc1OC;6.866461091629782;336.15862588;5;2;3.599000000000003;yes
2829;CHEMBL2086760;nM;137.0;CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1;6.863279432843593;447.18258813200003;4;3;4.870500000000004;yes
2830;CHEMBL4073912;nM;137.0;FC(F)(F)c1csc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)n1;6.863279432843593;480.0205487240001;6;3;6.311000000000002;yes
2831;CHEMBL3775046;nM;137.9;O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCCCC1;6.860435733824151;469.1680809400001;6;1;4.767300000000004;yes
2832;CHEMBL4458344;nM;138.0;C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1;6.860120913598763;555.2706359160002;10;3;3.592600000000002;yes
2834;CHEMBL3233780;nM;139.0;CCN(CC)CCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;6.856985199745905;490.17178641600003;7;2;4.995700000000004;yes
2835;CHEMBL119033;nM;139.0;COc1cccc2ncnc(Nc3cccc(Br)c3)c12;6.856985199745905;329.01637410399996;4;1;4.1445000000000025;yes
2836;CHEMBL9470;nM;139.2;CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O;6.856360764725457;288.099773612;5;3;2.1204000000000005;yes
2837;CHEMBL246694;nM;140.0;NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12;6.853871964321762;445.16625110000007;8;2;3.0119000000000007;yes
2838;CHEMBL193544;nM;140.0;CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1;6.853871964321762;475.177502752;7;1;5.473800000000005;yes
2839;CHEMBL251123;nM;140.0;CCOc1cc2ncnc(/C=C/CCCc3ccccc3)c2cc1OCC;6.853871964321762;362.19942807199993;4;0;5.463300000000005;yes
2841;CHEMBL398388;nM;140.0;NC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1;6.853871964321762;498.22918570400003;8;2;3.707300000000002;yes
2842;CHEMBL3926223;nM;140.0;NS(=O)(=O)c1ccc(Nc2nncc3ccccc23)cc1;6.853871964321762;300.06809662399996;5;2;2.0208;yes
2843;CHEMBL2064386;nM;140.0;O=c1oc2cc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3cc2n1CCCN1CCOCC1;6.853871964321762;511.22195440800004;9;1;4.582600000000004;yes
2844;CHEMBL81375;nM;140.0;Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN(C)CCO)cc5)sc34)ccc2[nH]1;6.853871964321762;442.182732452;5;3;5.9207200000000055;yes
2845;CHEMBL2325094;nM;140.0;Clc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1Cl;6.853871964321762;416.084703936;2;0;7.502300000000004;yes
2847;CHEMBL3946259;nM;140.0;Cc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1;6.853871964321762;417.16641160399996;4;2;5.091820000000004;yes
