,molecule_chembl_id,units,IC50,smiles,pIC50
4778,CHEMBL499345,nM,4310.0,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,5.3655227298392685
4779,CHEMBL3742146,nM,4320.0,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1cccnc1,5.364516253185088
4780,CHEMBL1242286,nM,4320.0,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,5.364516253185088
4781,CHEMBL2347962,nM,4327.0,CN(C)CCCCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.363813104801276
4782,CHEMBL4516736,nM,4340.0,N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCOCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.362510270487489
4783,CHEMBL3263966,nM,4354.0,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5cnn(C)c5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.361111575294924
4784,CHEMBL3133893,nM,4390.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)c2c1,5.357535479757878
4785,CHEMBL3742200,nM,4390.0,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccc(Cl)cc3)nc12,5.357535479757878
4786,CHEMBL115519,nM,4400.0,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,5.356547323513812
4787,CHEMBL3133897,nM,4400.0,C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)c(C)c4)c23)C1,5.356547323513812
4788,CHEMBL332269,nM,4400.0,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.356547323513812
4789,CHEMBL206848,nM,4400.0,O=C(O)c1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.356547323513812
4790,CHEMBL1241674,nM,4400.0,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,5.356547323513812
4791,CHEMBL1928889,nM,4410.0,Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,5.355561410532161
4792,CHEMBL3739587,nM,4480.0,CC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.3487219860018556
4793,CHEMBL3740713,nM,4490.0,Cc1ccc(-n2cc(C(=O)c3c(C)[nH]c(-c4ccccc4)c3-c3ccccc3)c(C(=O)Nc3ccccc3)n2)cc1,5.347753658996677
4794,CHEMBL4531109,nM,4500.0,O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,5.346787486224656
4795,CHEMBL4094471,nM,4500.0,Clc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,5.346787486224656
4796,CHEMBL4639739,nM,4500.0,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc12,5.346787486224656
4797,CHEMBL2064398,nM,4500.0,C[C@@H](Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,5.346787486224656
4798,CHEMBL2385983,nM,4500.0,CCOc1cc(N)c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.346787486224656
4799,CHEMBL109296,nM,4500.0,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787486224656
4800,CHEMBL594661,nM,4500.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3F)c2cc1OCCCN1CCN(C)CC1,5.346787486224656
4801,CHEMBL106232,nM,4500.0,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.346787486224656
4802,CHEMBL4442035,nM,4520.0,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccccc4)cc3)ccnc2cc1OCCCN1CCOCC1,5.3448615651886175
4803,CHEMBL2316153,nM,4600.0,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)cc(OC)c1,5.337242168318426
4804,CHEMBL135577,nM,4600.0,CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,5.337242168318426
4805,CHEMBL1242757,nM,4600.0,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,5.337242168318426
4806,CHEMBL418203,nM,4600.0,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H](O)C1,5.337242168318426
4807,CHEMBL489083,nM,4600.0,N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,5.337242168318426
4808,CHEMBL338944,nM,4600.0,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.337242168318426
4809,CHEMBL1914657,nM,4608.0,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1,5.336487529584844
4810,CHEMBL3759155,nM,4610.0,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCN1CCCCC1,5.336299074610352
4811,CHEMBL4447289,nM,4626.0,C=CC(=O)Nc1cccc(-c2noc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.334794371565399
4812,CHEMBL3894623,nM,4649.0,COc1cc2c(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1OCc1ccccc1,5.3326404538169125
4813,CHEMBL7002,nM,4655.0,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.3320803146826385
4814,CHEMBL3739750,nM,4670.0,CC(=O)c1nn(-c2ccccc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.330683119433887
4815,CHEMBL1822063,nM,4680.0,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.329754146925875
4816,CHEMBL603186,nM,4680.0,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Br)cc(Br)c1O,5.329754146925875
4817,CHEMBL263666,nM,4700.0,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,5.327902142064282
4818,CHEMBL131590,nM,4700.0,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.327902142064282
4819,CHEMBL3902295,nM,4700.0,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,5.327902142064282
4820,CHEMBL157807,nM,4700.0,Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21,5.327902142064282
4821,CHEMBL2424801,nM,4700.0,O=C(/C=C/c1cccnc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.327902142064282
4822,CHEMBL4081698,nM,4700.0,CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,5.327902142064282
4823,CHEMBL2333985,nM,4700.0,COc1cc2ncnc(Nc3ccc(C(C)(F)F)cc3)c2cc1OC,5.327902142064282
4824,CHEMBL484109,nM,4700.0,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1,5.327902142064282
4825,CHEMBL590876,nM,4710.0,O=C1CSC(N/N=C/c2ccc(O)cc2)=N1,5.326979092871104
4826,CHEMBL4557318,nM,4710.0,N#Cc1ccc(-c2csc(N3N=C(c4ccc(N5CCCCC5)cc4)CC3c3ccc(Cl)cc3)n2)cc1,5.326979092871104
4827,CHEMBL481789,nM,4720.0,COc1ccc2c(c1)SCc1cnc(-c3ccccc3)nc1-2,5.326058001365912
4828,CHEMBL4445015,nM,4750.0,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4cc(F)cc(F)c4)cc3)ccnc2cc1OCCCN1CCOCC1,5.323306390375134
4829,CHEMBL1958028,nM,4790.0,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1,5.319664486585436
4830,CHEMBL484108,nM,4800.0,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3cccc4ccccc34)[nH]c2n1,5.318758762624412
4831,CHEMBL126456,nM,4800.0,CCOc1cc2ncnc(Nc3cccc(-c4csc(C)n4)c3)c2cc1OCC,5.318758762624412
4832,CHEMBL2018750,nM,4800.0,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)cc3)c2cc1OC,5.318758762624412
4833,CHEMBL79704,nM,4800.0,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,5.318758762624412
4834,CHEMBL1241579,nM,4800.0,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,5.318758762624412
4835,CHEMBL130208,nM,4800.0,CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.318758762624412
4836,CHEMBL1242748,nM,4800.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCOC1,5.318758762624412
4837,CHEMBL3425656,nM,4800.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1,5.318758762624412
4838,CHEMBL3327179,nM,4800.0,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.318758762624412
4839,CHEMBL2316159,nM,4800.0,COc1cc(/C=C2\CCC/C(=C\c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)C2=O)cc(OC)c1,5.318758762624412
4840,CHEMBL77100,nM,4800.0,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.318758762624412
4841,CHEMBL2437478,nM,4802.0,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,5.318577844278991
4842,CHEMBL3613695,nM,4824.0,NC(=O)c1cnc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2c1Nc1ccc(Br)cc1,5.316592700867905
4843,CHEMBL325156,nM,4840.0,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.315154638355588
4844,CHEMBL1958020,nM,4860.0,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1,5.313363730737707
4845,CHEMBL4639556,nM,4870.0,CN1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,5.3124710387853655
4846,CHEMBL4641942,nM,4870.0,CC1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,5.3124710387853655
4847,CHEMBL1271619,nM,4884.0,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1,5.3112243447271545
4848,CHEMBL3604929,nM,4900.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc(N)c3)n2)n[nH]1,5.309803919971486
4849,CHEMBL330882,nM,4900.0,COc1cccc2ncnc(NCc3ccccc3)c12,5.309803919971486
4850,CHEMBL1688860,nM,4900.0,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,5.309803919971486
4851,CHEMBL2441565,nM,4900.0,CN(C)C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.309803919971486
4852,CHEMBL204164,nM,4900.0,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.309803919971486
4853,CHEMBL4093642,nM,4900.0,COc1cc(Br)c(/C=C2\CN(C(C)C)CC(=C\c3nc(C)c(C)nc3C)/C2=N/O)cc1OC,5.309803919971486
4854,CHEMBL1821891,nM,4940.0,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.306273051076353
4855,CHEMBL599145,nM,4960.0,CCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.304518323509802
4856,CHEMBL3233759,nM,4997.0,COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.301290650557413
4857,CHEMBL2018762,nM,5000.0,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,5.301029995663981
4858,CHEMBL3604942,nM,5000.0,C=CC(=O)Nc1cccc(-c2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1,5.301029995663981
4859,CHEMBL2385981,nM,5000.0,CCOc1cc(N)c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.301029995663981
4860,CHEMBL3221555,nM,5000.0,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C.Cl,5.301029995663981
4861,CHEMBL87084,nM,5000.0,Oc1cc2cc(-c3ccncc3)cnc2cc1O,5.301029995663981
4862,CHEMBL2385984,nM,5000.0,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.301029995663981
4863,CHEMBL4103121,nM,5000.0,CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,5.301029995663981
4864,CHEMBL485065,nM,5000.0,Cl.NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.301029995663981
4865,CHEMBL440298,nM,5000.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.301029995663981
4866,CHEMBL328295,nM,5000.0,O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,5.301029995663981
4867,CHEMBL1241587,nM,5000.0,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,5.301029995663981
4868,CHEMBL2385992,nM,5000.0,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1nccc(-c2cccnc2)n1,5.301029995663981
4869,CHEMBL64430,nM,5000.0,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,5.301029995663981
4870,CHEMBL4527132,nM,5004.0,O=C(/C=C/c1ccccc1)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.300682698978617
4871,CHEMBL4202955,nM,5010.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,5.300162274132754
4872,CHEMBL361322,nM,5010.0,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,5.300162274132754
4873,CHEMBL3747281,nM,5020.0,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.29929628285498
4874,CHEMBL1270795,nM,5048.0,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,5.296880653763922
4875,CHEMBL1821897,nM,5070.0,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.2949920406666635
4876,CHEMBL599218,nM,5077.0,COc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1OCCCCCCC(=O)NO,5.294392836595395
4877,CHEMBL1242569,nM,5080.0,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,5.29413628771608
4878,CHEMBL113185,nM,5100.0,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,5.292429823902063
4879,CHEMBL3612564,nM,5100.0,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.292429823902063
4880,CHEMBL3740492,nM,5100.0,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,5.292429823902063
4881,CHEMBL55360,nM,5100.0,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.292429823902063
4882,CHEMBL475351,nM,5100.0,COc1nc(Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)c2cc[nH]c2n1,5.292429823902063
4883,CHEMBL202162,nM,5100.0,CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,5.292429823902063
4884,CHEMBL367625,nM,5100.0,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,5.292429823902063
4885,CHEMBL2424799,nM,5100.0,CSCCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.292429823902063
4886,CHEMBL1830270,nM,5110.0,NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,5.291579099865287
4887,CHEMBL1929303,nM,5110.0,Fc1ccccc1-c1nnc(SCc2ccccc2)o1,5.291579099865287
4888,CHEMBL3235199,nM,5120.0,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccc(Cl)cc1,5.290730039024169
4889,CHEMBL1242660,nM,5140.0,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,5.289036881004725
4890,CHEMBL1812559,nM,5160.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.287350298372789
4891,CHEMBL2336355,nM,5160.0,COc1ccccc1NC(=O)/C=C/c1ccccc1,5.287350298372789
4892,CHEMBL2047028,nM,5160.0,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,5.287350298372789
4893,CHEMBL1828867,nM,5170.0,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,5.286509456906058
4894,CHEMBL109372,nM,5170.0,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.286509456906058
4895,CHEMBL1169856,nM,5190.0,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,5.284832642151542
4896,CHEMBL3910361,nM,5200.0,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,5.2839966563652006
4897,CHEMBL1614712,nM,5200.0,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,5.2839966563652006
4898,CHEMBL364623,nM,5200.0,Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,5.2839966563652006
4899,CHEMBL370808,nM,5200.0,COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,5.2839966563652006
4900,CHEMBL113901,nM,5220.0,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,5.282329496997738
4901,CHEMBL472943,nM,5220.0,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,5.282329496997738
4902,CHEMBL3233763,nM,5222.0,CN(C)CCCN(C)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.282163132513075
4903,CHEMBL459,nM,5228.0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,5.281664421091493
4904,CHEMBL3263372,nM,5260.0,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.279014255846261
4905,CHEMBL245799,nM,5260.0,N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,5.279014255846261
4906,CHEMBL1173667,nM,5270.0,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,5.278189384787453
4907,CHEMBL3613691,nM,5283.0,CN(C)c1ccc(/C=C/C(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)cc1,5.277119389313061
4908,CHEMBL158805,nM,5300.0,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21,5.275724130399211
4909,CHEMBL368278,nM,5300.0,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,5.275724130399211
4910,CHEMBL474543,nM,5300.0,Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,5.275724130399211
4911,CHEMBL2029700,nM,5300.0,Nc1nn2c(=O)cc(-c3ccccc3)[nH]c2c1/N=N/c1ccc2c(c1)OCO2,5.275724130399211
4912,CHEMBL61119,nM,5300.0,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5.275724130399211
4913,CHEMBL2316155,nM,5300.0,COc1cc(/C=C2\CCC/C(=C\c3ccc(OC)c(O)c3)C2=O)cc(OC)c1,5.275724130399211
4914,CHEMBL443268,nM,5310.0,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,5.274905478918531
4915,CHEMBL1241486,nM,5320.0,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,5.274088367704952
4916,CHEMBL597304,nM,5330.0,CCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.273272790973428
4917,CHEMBL1958031,nM,5340.0,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)=N1,5.272458742971444
4918,CHEMBL1958220,nM,5350.0,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,5.2716462179787715
4919,CHEMBL1821895,nM,5350.0,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.2716462179787715
4920,CHEMBL1200558,nM,5377.0,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,5.2694599635228805
4921,CHEMBL58,nM,5385.900000000001,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,5.268741714394869
4922,CHEMBL472743,nM,5390.0,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)ccnc12,5.268411234813261
4923,CHEMBL113985,nM,5390.0,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,5.268411234813261
4924,CHEMBL3325471,nM,5400.0,COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,5.267606240177031
4925,CHEMBL451523,nM,5400.0,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,5.267606240177031
4926,CHEMBL123045,nM,5400.0,O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,5.267606240177031
4927,CHEMBL309075,nM,5400.0,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.267606240177031
4928,CHEMBL2205030,nM,5400.0,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21,5.267606240177031
4929,CHEMBL2335015,nM,5400.0,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,5.267606240177031
4930,CHEMBL4160854,nM,5400.0,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)c12,5.267606240177031
4931,CHEMBL309682,nM,5400.0,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,5.267606240177031
4932,CHEMBL3742060,nM,5430.0,Cc1ccc(-n2cc3c(-c4c(C)[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(C)c3n2)cc1,5.265200170411153
4933,CHEMBL1958222,nM,5460.0,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,5.262807357295262
4934,CHEMBL2442320,nM,5490.0,COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1,5.260427655549908
4935,CHEMBL346770,nM,5500.0,Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,5.259637310505756
4936,CHEMBL2385980,nM,5500.0,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.259637310505756
4937,CHEMBL3612572,nM,5500.0,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)c(OC)c4)c3cc21,5.259637310505756
4938,CHEMBL3221547,nM,5500.0,CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(Cl)c3)c2cc1OC.Cl,5.259637310505756
4939,CHEMBL37346,nM,5500.0,Brc1cccc(Nc2ccnc3ccccc23)c1,5.259637310505756
4940,CHEMBL370266,nM,5500.0,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,5.259637310505756
4941,CHEMBL3263364,nM,5530.0,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,5.257274868695301
4942,CHEMBL76599,nM,5530.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,5.257274868695301
4943,CHEMBL3234751,nM,5540.0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(N(C)C)nc1,5.2564902352715706
4944,CHEMBL926,nM,5551.0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,5.255628772668139
